level,id,link,notBefore,notAfter,lang,script,userrestriction,,title,originalsloc,scopecontent0,scopecontent1
file,EAP105/1/3/155,https://eap.bl.uk/archive-file/EAP105-1-3-155,1100,1940,tib,Tibt,Access is for research purposes only.,,rin che'i rta'i 'byung khungs dang/ rta dpyad mthong ba don ldan gtsug bshad rin chen spungs pa,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/156,https://eap.bl.uk/archive-file/EAP105-1-3-156,1100,1940,tib,Tibt,Access is for research purposes only.,,sgo 'byed 'byung ba'i rtsa bar in chen bsdus pa zhes bya ba mkhas pa khyung nag gis mdzad pa,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/157,https://eap.bl.uk/archive-file/EAP105-1-3-157,1100,1940,tib,Tibt,Access is for research purposes only.,,bla ma dgongs pa 'dus pa las 'phags pa sprin chen mo'i mdo dang/ char dbab pa'i rgyab chog,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/158,https://eap.bl.uk/archive-file/EAP105-1-3-158,1100,1940,tib,Tibt,Access is for research purposes only.,,lan chags brgya'i gtor 'bul slob dpon bi ma las mdzad pa,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/159,https://eap.bl.uk/archive-file/EAP105-1-3-159,1100,1940,tib,Tibt,Access is for research purposes only.,,sngags kyi klog thabs bsdus pa tig ka mthong ba don gsal,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/16,https://eap.bl.uk/archive-file/EAP105-1-3-16,1100,1940,tib,Tibt,Access is for research purposes only.,,snyan ngag me long ma'i 'grel pa spang los mdzad pa,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/160,https://eap.bl.uk/archive-file/EAP105-1-3-160,1100,1940,tib,Tibt,Access is for research purposes only.,,rtsa 'khor gnas tshul,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/161,https://eap.bl.uk/archive-file/EAP105-1-3-161,1100,1940,tib,Tibt,Access is for research purposes only.,,bla ma nor rgyam sngon 'gro'i 'don cha,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/162,https://eap.bl.uk/archive-file/EAP105-1-3-162,1100,1940,tib,Tibt,Access is for research purposes only.,,stong chen mo rab tu 'joms pa zhes bya ba'i gzungs,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/163,https://eap.bl.uk/archive-file/EAP105-1-3-163,1100,1940,tib,Tibt,Access is for research purposes only.,,rigs sngags kyi rgyal mo rma bya chen mo zhes bya ba'i gzungs,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/164,https://eap.bl.uk/archive-file/EAP105-1-3-164,1100,1940,tib,Tibt,Access is for research purposes only.,,'phags ma rigs sngags kyi rgyal mo so sor 'phreng ma,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/165,https://eap.bl.uk/archive-file/EAP105-1-3-165,1100,1940,tib,Tibt,Access is for research purposes only.,,gsang snags chen po rje su 'dzin pa'i mdo,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/166,https://eap.bl.uk/archive-file/EAP105-1-3-166,1100,1940,tib,Tibt,Access is for research purposes only.,,bsil ba tsal gyi mdo chen po,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/167,https://eap.bl.uk/archive-file/EAP105-1-3-167,1100,1940,tib,Tibt,Access is for research purposes only.,,ston pa tham cad mkhyen pa'i 'khrung rabs kyi 'phreng ba'am skyes rabs,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/168,https://eap.bl.uk/archive-file/EAP105-1-3-168,1100,1940,tib,Tibt,Access is for research purposes only.,,o rgyan padma 'byung gnas kyi 'khrungs rabs rnam thar rgyas pa,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/169,https://eap.bl.uk/archive-file/EAP105-1-3-169,1100,1940,tib,Tibt,Access is for research purposes only.,,sdig bshags gser gyi spru gri dang/ dri med bshags rgyud,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/17,https://eap.bl.uk/archive-file/EAP105-1-3-17,1100,1940,tib,Tibt,Access is for research purposes only.,,nor gzungs,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/170,https://eap.bl.uk/archive-file/EAP105-1-3-170,1100,1940,tib,Tibt,Access is for research purposes only.,,mdo mang rin chen phreng ba,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/171,https://eap.bl.uk/archive-file/EAP105-1-3-171,1100,1940,tib,Tibt,Access is for research purposes only.,,mdo mang rin chen phreng ba,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/172,https://eap.bl.uk/archive-file/EAP105-1-3-172,1100,1940,tib,Tibt,Access is for research purposes only.,,stong chen po rab tu 'joms pa'i gzungs,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/173,https://eap.bl.uk/archive-file/EAP105-1-3-173,1100,1940,tib,Tibt,Access is for research purposes only.,,rma bya chen mo'i mdo (second copy),The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/174,https://eap.bl.uk/archive-file/EAP105-1-3-174,1100,1940,tib,Tibt,Access is for research purposes only.,,so sor 'brang ma (second copy),The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/175,https://eap.bl.uk/archive-file/EAP105-1-3-175,1100,1940,tib,Tibt,Access is for research purposes only.,,bsil ba tshal gyi mdo (second copy),The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/176,https://eap.bl.uk/archive-file/EAP105-1-3-176,1100,1940,tib,Tibt,Access is for research purposes only.,,gsang sngags rjes su 'dzin pa'i mdo (second copy),The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/177,https://eap.bl.uk/archive-file/EAP105-1-3-177,1100,1940,tib,Tibt,Access is for research purposes only.,,rdo rje gcod pa kha pa,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/178,https://eap.bl.uk/archive-file/EAP105-1-3-178,1100,1940,tib,Tibt,Access is for research purposes only.,,rdo rje gcod pa ka pa,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/179,https://eap.bl.uk/archive-file/EAP105-1-3-179,1100,1940,tib,Tibt,Access is for research purposes only.,,rdo rje gcod pa,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/18,https://eap.bl.uk/archive-file/EAP105-1-3-18,1100,1940,tib,Tibt,Access is for research purposes only.,,rdzogs pa chen po yang tig nag po,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/180,https://eap.bl.uk/archive-file/EAP105-1-3-180,1100,1940,tib,Tibt,Access is for research purposes only.,,sho mo lha brtags pa'i thabs,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/181,https://eap.bl.uk/archive-file/EAP105-1-3-181,1100,1940,tib,Tibt,Access is for research purposes only.,,tshe khrid rdo rje phreng ba las: tshe yi las byang dgos 'dod kun 'byung chog khrig klag chog mar bkod pa,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/182,https://eap.bl.uk/archive-file/EAP105-1-3-182,1100,1940,tib,Tibt,Access is for research purposes only.,,rnam sras mdung dmar gyi las byang bskang gso'i rim p mngon rtogs zlas pa bskang ba dang/ gyang khug phyogs bsgrigs,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/183,https://eap.bl.uk/archive-file/EAP105-1-3-183,1100,1940,tib,Tibt,Access is for research purposes only.,,bskang bshags rigs,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/184,https://eap.bl.uk/archive-file/EAP105-1-3-184,1100,1940,tib,Tibt,Access is for research purposes only.,,rgyal po spyi mdos mthong ba don grol,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/185,https://eap.bl.uk/archive-file/EAP105-1-3-185,1100,1940,tib,Tibt,Access is for research purposes only.,,chos skyong dgyes pa'i mchod sprin dang tse rin ma chab gcig tu nag gros klag chog tu bkod pa,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/186,https://eap.bl.uk/archive-file/EAP105-1-3-186,1100,1940,tib,Tibt,Access is for research purposes only.,,dpal ye shes mgon po ma ning nag po'i rgyun khyer,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/187,https://eap.bl.uk/archive-file/EAP105-1-3-187,1100,1940,tib,Tibt,Access is for research purposes only.,,dpal ldan lha mo dud sel ma'i gtor chog dngos grub kun 'byung,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/188,https://eap.bl.uk/archive-file/EAP105-1-3-188,1100,1940,tib,Tibt,Access is for research purposes only.,,pad gling gter byon bla ma nor bu rgya mtsho'i las byang padma'i ljon shing kha skong dang bcas pa nag 'gros klag chog mar bkod pa,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/189,https://eap.bl.uk/archive-file/EAP105-1-3-189,1100,1940,tib,Tibt,Access is for research purposes only.,,same as vol.187,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/19,https://eap.bl.uk/archive-file/EAP105-1-3-19,1100,1940,tib,Tibt,Access is for research purposes only.,,yid bzhin mdzod dang btags grol,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/190,https://eap.bl.uk/archive-file/EAP105-1-3-190,1100,1940,tib,Tibt,Access is for research purposes only.,,dam pa chos skyong srung ma rnam kyi phrin las 'dod don myur sgrub,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/191,https://eap.bl.uk/archive-file/EAP105-1-3-191,1100,1940,tib,Tibt,Access is for research purposes only.,,dam can sde brgyad kyi gsol kha chen mo,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/192,https://eap.bl.uk/archive-file/EAP105-1-3-192,1100,1940,tib,Tibt,Access is for research purposes only.,,nag po mgo gsum gyi cho ga dang/ mig kha'i 'debs lto 'gyur,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/193,https://eap.bl.uk/archive-file/EAP105-1-3-193,1100,1940,tib,Tibt,Access is for research purposes only.,,tshes bcu dang 'bum sde skabs kyi bkra shis mgo rim,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/194,https://eap.bl.uk/archive-file/EAP105-1-3-194,1100,1940,tib,Tibt,Access is for research purposes only.,,zab lam 'pho ba skad cig ma,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/195,https://eap.bl.uk/archive-file/EAP105-1-3-195,1100,1940,tib,Tibt,Access is for research purposes only.,,sde brgyad gser skyems,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/196,https://eap.bl.uk/archive-file/EAP105-1-3-196,1100,1940,tib,Tibt,Access is for research purposes only.,,sdom gsum rab tu dbye ba,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/197,https://eap.bl.uk/archive-file/EAP105-1-3-197,1100,1940,tib,Tibt,Access is for research purposes only.,,lo kyim drug cu tham pa las rde'u 'dren thabs,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/198,https://eap.bl.uk/archive-file/EAP105-1-3-198,1100,1940,tib,Tibt,Access is for research purposes only.,,gshin gson bsngo ba'i phan yon,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/199,https://eap.bl.uk/archive-file/EAP105-1-3-199,1100,1940,tib,Tibt,Access is for research purposes only.,,klong chen man ngag mdzod rin po che,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/2,https://eap.bl.uk/archive-file/EAP105-1-3-2,1100,1940,tib,Tibt,Access is for research purposes only.,,chos rje gling pa'i gter ma bde gshegs rtsa gsum 'chi med 'dril sgrub skor,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/20,https://eap.bl.uk/archive-file/EAP105-1-3-20,1100,1940,tib,Tibt,Access is for research purposes only.,,gshin rje dregs 'joms skor,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/200,https://eap.bl.uk/archive-file/EAP105-1-3-200,1100,1940,tib,Tibt,Access is for research purposes only.,,rdzogs pa chen po rdo rje sems dpa'i snying thig las/ khrid yig 'khor ba dong sprugs kyi sngon 'gro,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/201,https://eap.bl.uk/archive-file/EAP105-1-3-201,1100,1940,tib,Tibt,Access is for research purposes only.,,a lags karma dbang 'dzin gyi bar do dmyal ba'i khams rnams 'khor ba'i lo rgyus thar lam 'dren pa'i lcgas kyu 'khor ba'i mun sel,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/202,https://eap.bl.uk/archive-file/EAP105-1-3-202,1100,1940,tib,Tibt,Access is for research purposes only.,,tshes rabs las kyi rtsis,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/203,https://eap.bl.uk/archive-file/EAP105-1-3-203,1100,1940,tib,Tibt,Access is for research purposes only.,,bdud rtsi'i skor,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/204,https://eap.bl.uk/archive-file/EAP105-1-3-204,1100,1940,tib,Tibt,Access is for research purposes only.,,'bri gung dpal 'dzin gyi rtsod pa zlog pa'i yi ge,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/205,https://eap.bl.uk/archive-file/EAP105-1-3-205,1100,1940,tib,Tibt,Access is for research purposes only.,,rgyal ba'i dbang po karma pa mi bskyod rdo rjes gsang sngags rnying ma ba rnams la dris pa'i chab shog gnang ba'i drin lan lung dang rigs pa'i 'brug sgra,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/206,https://eap.bl.uk/archive-file/EAP105-1-3-206,1100,1940,tib,Tibt,Access is for research purposes only.,,dpal rdo rje phur pa'i lo rgyus chos kyi 'byung gnas ngo mtshar rgya mtso'i rba rlabs,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/207,https://eap.bl.uk/archive-file/EAP105-1-3-207,1100,1940,tib,Tibt,Access is for research purposes only.,,rgyud bzhi'i bka' sgrub nges don snying po,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/208,https://eap.bl.uk/archive-file/EAP105-1-3-208,1100,1940,tib,Tibt,Access is for research purposes only.,,rabs gnas don gsal gyi gsal byed dngos grub 'byung ba'i bstan bcos chen mo'i go don rnam par bshad pa rab gnas bstan pa rgyas pa'i nyin 'byed ces bya ba ngag dbang kun dga' bsod names grabs pa rgyal m...,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/209,https://eap.bl.uk/archive-file/EAP105-1-3-209,1100,1940,tib,Tibt,Access is for research purposes only.,,byang gter phur pa 'bring po spru gri'i bsnyen sgrub kha bral ma'i lhan thabs yang yig 'dod dgu'i gter mdzod,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/21,https://eap.bl.uk/archive-file/EAP105-1-3-21,1100,1940,tib,Tibt,Access is for research purposes only.,,sgang sprul gnyis pa bstan 'dzin legs ldan rin po che'i rnam thar,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/210,https://eap.bl.uk/archive-file/EAP105-1-3-210,1100,1940,tib,Tibt,Access is for research purposes only.,,yi dam dgongs 'dus rta mchog rol pa las: mkha' 'gro'i snyang brgyud rin po che'i phyi sgrub las tshogs: srid pa mkha' 'gro gling bzhi'i spyi mdos,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/211,https://eap.bl.uk/archive-file/EAP105-1-3-211,1100,1940,tib,Tibt,Access is for research purposes only.,,slob dpon sangs rgyas gnyis pa padma 'byung gnas kyi rnam par thar pa yid kyi mun sel,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/212,https://eap.bl.uk/archive-file/EAP105-1-3-212,1100,1940,tib,Tibt,Access is for research purposes only.,,rdzogs pa chen po sgyu ma ngal gso,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/213,https://eap.bl.uk/archive-file/EAP105-1-3-213,1100,1940,tib,Tibt,Access is for research purposes only.,,thugs sgrub drag po rtsal gyi las byang 'bring po'i bskyed rdzogs rnam nges rig 'dzin grub pa'i lam bzang,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/214,https://eap.bl.uk/archive-file/EAP105-1-3-214,1100,1940,tib,Tibt,Access is for research purposes only.,,bod yul gyi rdo rje 'chang sgra sgyur mar pa lotsa ba'i rnam par thar pa ngo mtshar 'kha' 'gro'i sprin phung,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/215,https://eap.bl.uk/archive-file/EAP105-1-3-215,1100,1940,tib,Tibt,Access is for research purposes only.,,gtor ma'i de kho na nyid dang dam chan rgya mtsho'i gsol kha,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/216,https://eap.bl.uk/archive-file/EAP105-1-3-216,1100,1940,tib,Tibt,Access is for research purposes only.,,sbyin sreg gi skor,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/217,https://eap.bl.uk/archive-file/EAP105-1-3-217,1100,1940,tib,Tibt,Access is for research purposes only.,,thugs rje chen po 'khor ba las grol sogs,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/218,https://eap.bl.uk/archive-file/EAP105-1-3-218,1100,1940,tib,Tibt,Access is for research purposes only.,,mkha' 'gro snying thig mkha' 'gro'i las byang sogs,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/219,https://eap.bl.uk/archive-file/EAP105-1-3-219,1100,1940,tib,Tibt,Access is for research purposes only.,,dpal 'byor rgya mtsho sogs,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/22,https://eap.bl.uk/archive-file/EAP105-1-3-22,1100,1940,tib,Tibt,Access is for research purposes only.,,shes rab brgya pa rab tu 'byed pa,The original records are kept at Drametse Monastry.,,
file,EAP105/1/3/220,https://eap.bl.uk/archive-file/EAP105-1-3-220,1100,1940,tib,Tibt,Access is for research purposes only.,,drag po zor gyi man ngag sogs,The original records are kept at Drametse Monastry.,,
